"FXY1","FXY2","Title_en","ElementName_en"
"340008","005022","(IASI sequence combining PC scores, channel selection and enhanced data)","Solar azimuth"
"340008","005043","(IASI sequence combining PC scores, channel selection and enhanced data)","Field of view number"
"340008","005040","(IASI sequence combining PC scores, channel selection and enhanced data)","Orbit number"
"340008","201133","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","005041","(IASI sequence combining PC scores, channel selection and enhanced data)","Scan line number"
"340008","201000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","201132","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","025070","(IASI sequence combining PC scores, channel selection and enhanced data)","Major frame count"
"340008","201000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","202126","(IASI sequence combining PC scores, channel selection and enhanced data)","Change scale"
"340008","007001","(IASI sequence combining PC scores, channel selection and enhanced data)","Height of station"
"340008","202000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change scale"
"340008","103003","(IASI sequence combining PC scores, channel selection and enhanced data)","Replicate 3 descriptors 3 times"
"340008","025140","(IASI sequence combining PC scores, channel selection and enhanced data)","Start channel"
"340008","025141","(IASI sequence combining PC scores, channel selection and enhanced data)","End channel"
"340008","033060","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisFlagQual - individual IASI-System quality flag"
"340008","033061","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisQualIndex - indicator for instrument noise performance (contributions from spectral and radiometric calibration)"
"340008","033062","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisQualIndexLoc - indicator for geometric quality index"
"340008","033063","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisQualIndexRad - indicator for instrument noise performance (contributions from radiometric calibration)"
"340008","033064","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisQualIndexSpect - indicator for instrument noise performance (contributions from spectral calibration)"
"340008","033065","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisSysTecSondQual - output of system TEC (Technical Expertise Centre) quality function"
"340008","040020","(IASI sequence combining PC scores, channel selection and enhanced data)","GqisFlagQualDetailed - quality flag for the system"
"340008","101010","(IASI sequence combining PC scores, channel selection and enhanced data)","Replicate 1 descriptor 10 times"
"340008","340002","(IASI sequence combining PC scores, channel selection and enhanced data)","Band description"
"340008","104000","(IASI sequence combining PC scores, channel selection and enhanced data)","Delayed replication of 4 descriptors"
"340008","031002","(IASI sequence combining PC scores, channel selection and enhanced data)","Extended delayed descriptor replication factor"
"340008","201136","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","005042","(IASI sequence combining PC scores, channel selection and enhanced data)","Channel number"
"340008","201000","(IASI sequence combining PC scores, channel selection and enhanced data)","Change data width"
"340008","014046","(IASI sequence combining PC scores, channel selection and enhanced data)","Scaled radiance"
"340008","108003","(IASI sequence combining PC scores, channel selection and enhanced data)","Replicate 8 descriptors 3 times"
"340008","025140","(IASI sequence combining PC scores, channel selection and enhanced data)","Start channel"
"340008","025141","(IASI sequence combining PC scores, channel selection and enhanced data)","End channel"
"340008","040026","(IASI sequence combining PC scores, channel selection and enhanced data)","Score quantization factor"
"340008","040016","(IASI sequence combining PC scores, channel selection and enhanced data)","Residual RMS in band"
"340008","025062","(IASI sequence combining PC scores, channel selection and enhanced data)","Database identification"
"340008","101000","(IASI sequence combining PC scores, channel selection and enhanced data)","Delayed replication of 1 descriptor"
"340008","031002","(IASI sequence combining PC scores, channel selection and enhanced data)","Extended delayed descriptor replication factor"
"340008","040017","(IASI sequence combining PC scores, channel selection and enhanced data)","Non-normalized principal component score"
"340008","002019","(IASI sequence combining PC scores, channel selection and enhanced data)","Satellite instruments"
"340008","025051","(IASI sequence combining PC scores, channel selection and enhanced data)","AVHRR channel combination"
"340008","101007","(IASI sequence combining PC scores, channel selection and enhanced data)","Replicate 1 descriptor 7 times"
"340008","340004","(IASI sequence combining PC scores, channel selection and enhanced data)","IASI Level 1c AVHRR single scene"
"340008","020081","(IASI sequence combining PC scores, channel selection and enhanced data)","Cloud amount in segment"
"340008","008029","(IASI sequence combining PC scores, channel selection and enhanced data)","Surface type"
"340008","020083","(IASI sequence combining PC scores, channel selection and enhanced data)","Amount of segment covered by scene"
"340008","008029","(IASI sequence combining PC scores, channel selection and enhanced data)","Surface type"
"340008","040018","(IASI sequence combining PC scores, channel selection and enhanced data)","GIacAvgImagIIS - average of imager measurements"
"340008","040019","(IASI sequence combining PC scores, channel selection and enhanced data)","GIacVarImagIIS - variance of imager measurements"
"340008","040021","(IASI sequence combining PC scores, channel selection and enhanced data)","Fraction of weighted AVHRR pixel in IASI FOV covered with snow/ice"
"340008","040022","(IASI sequence combining PC scores, channel selection and enhanced data)","Number of missing, bad or failed AVHRR pixels"
"340009","001007","(Normalized differential vegetation index (NDVI))","Satellite identifier"
"340009","001031","(Normalized differential vegetation index (NDVI))","Identification of originating/generating centre"
"340009","002019","(Normalized differential vegetation index (NDVI))","Satellite instruments"
"340009","002020","(Normalized differential vegetation index (NDVI))","Satellite classification"
"340009","301011","(Normalized differential vegetation index (NDVI))","Year, month, day"
"340009","301013","(Normalized differential vegetation index (NDVI))","Hour, minute, second"
"340009","005040","(Normalized differential vegetation index (NDVI))","Orbit number"
"340009","201136","(Normalized differential vegetation index (NDVI))","Change data width"
"340009","005041","(Normalized differential vegetation index (NDVI))","Scan line number"
"340009","201000","(Normalized differential vegetation index (NDVI))","Change data width"
"340009","025071","(Normalized differential vegetation index (NDVI))","Frame count"
"340009","005001","(Normalized differential vegetation index (NDVI))","Latitude (high accuracy)"
"340009","005001","(Normalized differential vegetation index (NDVI))","Latitude (high accuracy)"
"340009","006001","(Normalized differential vegetation index (NDVI))","Longitude (high accuracy)"
"340009","006001","(Normalized differential vegetation index (NDVI))","Longitude (high accuracy)"
"340009","107064","(Normalized differential vegetation index (NDVI))","Replicate 7 descriptors 64 times"
"340009","106032","(Normalized differential vegetation index (NDVI))","Replicate 6 descriptors 32 times"
"340009","008012","(Normalized differential vegetation index (NDVI))","Land/sea qualifier"
"340009","008013","(Normalized differential vegetation index (NDVI))","Day/night qualifier"
"340009","008065","(Normalized differential vegetation index (NDVI))","Sun-glint indicator"
"340009","008072","(Normalized differential vegetation index (NDVI))","Pixel(s) type"
"340009","013039","(Normalized differential vegetation index (NDVI))","Terrain type (ice/snow)"
"340009","040015","(Normalized differential vegetation index (NDVI))","Normalized differential vegetation index (NDVI)"
"340010","001007","(JASON-2 OGDR data)","Satellite identifier"
"340010","002019","(JASON-2 OGDR data)","Satellite instruments"
"340010","001096","(JASON-2 OGDR data)","Station acquisition"
"340010","025061","(JASON-2 OGDR data)","Software identification and version number"
"340010","005044","(JASON-2 OGDR data)","Satellite cycle number"
"340010","005040","(JASON-2 OGDR data)","Orbit number"
"340010","001030","(JASON-2 OGDR data)","Numerical model identifier"
"340010","004001","(JASON-2 OGDR data)","Year"
"340010","004002","(JASON-2 OGDR data)","Month"
"340010","004003","(JASON-2 OGDR data)","Day"
"340010","004004","(JASON-2 OGDR data)","Hour"
"340010","004005","(JASON-2 OGDR data)","Minute"
"340010","004007","(JASON-2 OGDR data)","Seconds within a minute (microsecond accuracy)"
"340010","005001","(JASON-2 OGDR data)","Latitude (high accuracy)"
"340010","006001","(JASON-2 OGDR data)","Longitude (high accuracy)"
"340010","008029","(JASON-2 OGDR data)","Surface type"
"340010","008074","(JASON-2 OGDR data)","Altimeter echo type"
"340010","008077","(JASON-2 OGDR data)","Radiometer sensed surface type"
"340010","040011","(JASON-2 OGDR data)","Interpolation flag"
"340010","025097","(JASON-2 OGDR data)","Three-dimensional error estimate of the navigator orbit"
"340010","025095","(JASON-2 OGDR data)","Altimeter state flag"
"340010","025098","(JASON-2 OGDR data)","Altimeter data quality flag"
"340010","025099","(JASON-2 OGDR data)","Altimeter correction quality flag"
"340010","021144","(JASON-2 OGDR data)","Altimeter rain flag"
"340010","025096","(JASON-2 OGDR data)","Radiometer state flag"
"340010","040012","(JASON-2 OGDR data)","Radiometer data quality flag"
"340010","040013","(JASON-2 OGDR data)","Radiometer brightness temperature interpretation flag"
"340010","021169","(JASON-2 OGDR data)","Ice presence indicator"
"340010","040023","(JASON-2 OGDR data)","Auxiliary altimeter state flags"
"340010","040024","(JASON-2 OGDR data)","Meteorological map availability"
"340010","040025","(JASON-2 OGDR data)","Interpolation flag for mean diurnal tide"
"340010","022151","(JASON-2 OGDR data)","Ku band ocean range"
"340010","022162","(JASON-2 OGDR data)","RMS of 20 Hz Ku band ocean range"
"340010","022163","(JASON-2 OGDR data)","Number of 20 Hz valid points for Ku band"
"340010","025160","(JASON-2 OGDR data)","Ku band net instrumental correction"
"340010","025133","(JASON-2 OGDR data)","Sea state bias correction on Ku band"
"340010","022156","(JASON-2 OGDR data)","Ku band significant wave height"
"340010","022164","(JASON-2 OGDR data)","RMS 20 Hz Ku band significant wave height"
"340010","022165","(JASON-2 OGDR data)","Number of 20 Hz valid points for Ku band significant wave height"
"340010","022166","(JASON-2 OGDR data)","Ku band net instrumental correction for significant wave height"
"340010","021137","(JASON-2 OGDR data)","Ku band corrected ocean backscatter coefficient"
"340010","021138","(JASON-2 OGDR data)","STD Ku band corrected ocean backscatter coefficient"
"340010","022167","(JASON-2 OGDR data)","Number of valid points for Ku band backscatter"
